China Min Univ， Beijing 100083， Peoples R China ;,中国人民大学，北京100083；
China Min Univ， Sch Mechatron & Informat Engn， Beijing 100083， Peoples R China ;,中国人民大学机电信息工程学院，北京100083；
China Mobile Univ， Beijing 102200， Peoples R China,中国移动大学，北京102200，中国人民
China Natl Minist Educ， Coll Med， Affiliated Hosp 2， Canc Inst，Key Lab Canc Prevent & Intervent， Hangzhou， Zhejiang， Peoples R China,中国国家教育部，医学院，附属医院2，癌症研究所，重点实验室癌症预防与干预，杭州，浙江，中国人民
China Oil University， Beijing， 100018， China ;,中国石油大学，北京，100018；
China Post Online Coll， China Post Training Ctr， Shijiazhuang 050021， Hebei， Peoples R China,中国邮政在线学院，中国邮政培训中心，石家庄050021，河北，中国人民
China Sci MapUniverse Technol Co Ltd MAPUNI， Beijing 100101， Peoples R China ;,中国科学地图宇宙科技有限公司北京马普尼100101；
China Taiyuan Univ Technol， Coll Safety & Emergency Management Engn， Taiyuan 030000， Shanxi， Peoples R China,中国太原大学安全与应急管理工程学院，太原030000，山西，中国人民
China Three Gorges Univ Coll， Coll Elect Engn & New Energy， Yichang 443002， Peoples R China ;,中国三峡大学电子工程与新能源学院，宜昌443002；
China Three Gorges Univ. Key Lab. of Geological Hazards on Three Gorges Reservoir Area， Ministry of Education， Yichang， China ;,中国三峡大学三峡库区地质灾害重点实验室，教育部，宜昌；
China Three Gorges University. Key Lab. of Geological Hazards on Three Gorges Reservoir Area， Ministry of Education， Yichang， China ;,中国三峡大学。三峡库区地质灾害重点实验室，教育部，宜昌；
China Three GorgesUniv， Key Lab Geol Hazards Three Gorges Reservoir Area， Minist Educ， Yichang 443002， Hubei， Peoples R China ;,中国三峡大学，三峡库区地质灾害重点实验室，教育部，湖北宜昌443002；
China Tree Gorges Univ， Coll Mech & Mat Engn， Yichang 443000， Peoples R China,中国树木峡谷大学，机械与材料工程学院，宜昌443000，中国人民
China Tree Gorges Univ， Elect & New Energy Fac， Yichang 443002， Peoples R China,中国三峡大学电力与新能源学院，宜昌443002
China Univ Ceosci， Sch Math & Phys， Wuhan 430074， Hubei， Peoples R China ;,中国工商大学数学与物理学院，湖北武汉430074；
China Univ Chengdu Technol， Postdoctor Stn， Chengdu 610059， Peoples R China,中国成都理工大学，博士后Stn，成都610059，中国人民
China Univ Geasci， Sch Energy Resources， Beijing 100083， Peoples R China,中国能源科学大学，中国北京100083
China Univ Geociences Wuhan， Coll Environm Sci， Wuhan， Hubei， Peoples R China ;,中国地质大学武汉分校，环境科学学院，武汉，湖北，中国人民；
China Univ Geosdences， State Key Lab Biogeol & Environm Geol， Wuhan 430074， Hubei， Peoples R China ;,中国地质大学，生物地球与环境地球国家重点实验室，湖北武汉430074；
China Univ Lab Relat， Beijing 100048， Peoples R China,中国人民大学实验室，北京100048
China Univ Lab Relat， Beijing 100048， Peoples R China ;,中国大学实验室，北京100048；
China Univ Lab Relat， Beijing 100048， Peoples R China ;,中国大学实验室，北京100048；
China Univ Pertroleum Beijing， Beijing 102249， Peoples R China ;,中国人民大学北京；
China Univ Petmleum， Inst Adv Mat， Qingdao 266580， Shandong， Peoples R China ;,中国石油大学，中国科学技术研究所，青岛266580，山东，中国人民；
China University Mining and Technology (Beijing)， Beijing， China ;,中国矿业大学（北京），北京；
China University of Academy of Sciences， Beijing， China;,中国科学院大学；
China University of Ceosciences( Beijing)， Beijing， 100083， China ;,中国地球科学大学（北京），北京，100083；
China University of Geasciences( Beijing)， Academy of Science， Beijing， 100083， China ;,中国地质科学大学（北京），科学院，北京，100083；
China University Petroleum， Beijing 102249， China ;,中国石油大学，北京102249；
China West Normal University and Key Laboratory of Education on Southwest China Wildlife Resoureces Conservation， Nanchong， 637002， China ;,西南师范大学西南野生动物资源保护教育重点实验室，南充，637002；
China Womens Univ Lib， Beijing， Peoples R China ;,中国妇女联合会，北京，中国人民；
China Xi'an University of Science and Technology， Xi'an， China;,中国西安科技大学；
ChinaAgr Univ， Coll Food Sci & Nutr Engn， Beijing， Peoples R China ;,中国农业大学食品科学与营养工程学院；
China-ASEAN International College， Dhurakij Pundit University， Bangkok,曼谷杜拉基大学中国-东盟国际学院
Chinese Coll Crit Ultrasound， Neonatal Lung Ultrasound Training Base， Beijing， Peoples R China,中华人民共和国北京市新生儿肺超声训练基地
Chinese Language and Culture College， Yunan Normal University， China ;,云南师范大学汉语言文化学院；
Chinese Language and Culture College， Yunan Normal University， China ;,云南师范大学汉语言文化学院；
Chinese Minist Educ， Key Lab Appl Surface & Colloid Chem， Beijing， Peoples R China,中国教育部应用表面与胶体化学重点实验室，北京，中国
Chinese Natl Minist Educ， Key Lab Appl Surface & Colloid Chem， Xian 710062， Peoples R China,中国国家教育部应用表面与胶体化学重点实验室，西安710062
Chinese Pomona College， Beijing， Peoples R China,中华人民共和国北京波莫纳学院
Chinese Univ Hong， Sch Management & Econ， Shenzhen Finance Inst， Shenzhen， Peoples R China,中国香港大学，中国深圳金融职业技术学院管理与经济学院，中国深圳
Chinese Univ Hong， Shenzhen Ctr Novel Funct Mol， Shenzhen 518507， Peoples R China,中国香港大学，深圳中心小说出版社，深圳518507
Chinese Univ Hongkong Joint Res Ctr Bioresources， Kunming Inst Zool， Kunming 650223， Yunnan， Peoples R China,中华人民共和国云南省昆明市昆明市中港联合资源生物资源研究所，昆明650223
Chinese Univ Hongkong， Joint Res Ctr Bioresources & Human Dis Mech， Kunming Inst Zool， Kunming 650223， Peoples R China,中国香港大学，生物资源与人类疾病联合研究所，昆明大学，昆明650223
